route,language,page_family,efr_score,locale_percentile,family_percentile,measured_weight,unmeasured_dimensions,status,word_count,dim_formulaicPhraseDensity,dim_formulaicSyntax,dim_genericIntroductions,dim_promotionalVagueness,dim_specificityDeficit,dim_crossPageSameness,dim_structuralTemplate,dim_punctuationFingerprint,dim_rhythmRepetition,forbidden_count,discouraged_count,density_limited_count,search_protected_count,emdash_count,negative_parallelism,triads,rhetorical_questions,distinct_specific_facts,sentences,closest_page,closest_jaccard,structure_shared_with,top_recurring_patterns,ranking_sensitivity,sensitivity_evidence,likely_upstream_source,recommended_action,confidence
/fr/symbol/symbole-euro/,fr,symbol,6.4,36.2,37.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,659,n/a,0,n/a,n/a,0,0,3.27,0,1.32,9,0,0,2,9,,0,0,19,19,,,18,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fahrenheit/,fr,symbol,6.5,38.5,40.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,579,n/a,0,n/a,n/a,0,0,3.27,0.83,0.6,10,0,0,6,10,,0,0,21,21,,,18,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fleche-bas/,fr,symbol,4.5,22.2,17.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,398,n/a,0,n/a,n/a,0,0,2.36,0,0.89,5,0,0,3,5,,0,0,17,14,,,13,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fleche-droite/,fr,symbol,4.4,20.8,15.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,440,n/a,0,n/a,n/a,0,0,2.36,0,0.83,5,0,0,3,5,,0,0,15,15,,,13,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fleche-gauche/,fr,symbol,4.4,20.8,15.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,377,n/a,0,n/a,n/a,0,0,2.36,0,0.83,5,0,0,3,5,,0,0,15,15,,,13,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fleche-haut/,fr,symbol,4.5,22.2,17.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,398,n/a,0,n/a,n/a,0,0,2.36,0,0.89,5,0,0,3,5,,0,0,17,14,,,13,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-fleur-de-lys/,fr,symbol,2.8,10.4,4.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,687,n/a,0,n/a,n/a,0,0,0,0.38,1.63,11,0,0,2,11,,0,0,16,23,,,0,EFR-F-001x11,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-gemeaux/,fr,symbol,11.6,59.7,69.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,705,n/a,0,n/a,n/a,5.81,0,1.64,0,0.93,5,0,0,3,5,,0,0,10,27,,,9,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-guillemet/,fr,symbol,4.2,19.5,12.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,799,n/a,0,n/a,n/a,0,0,1.64,0.47,0.89,13,0,0,1,13,,0,0,37,28,,,9,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-hamsa/,fr,symbol,4.6,23.5,19.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,714,n/a,0,n/a,n/a,0.38,0,1.82,0,1.14,5,0,0,5,5,,0,0,14,22,,,10,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/fr/symbol/symbole-handicap/,fr,symbol,3.9,15.8,9.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1171,n/a,0,n/a,n/a,2.06,0,0.18,0,0.6,14,0,0,4,14,,0,0,21,42,,,1,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-inferieur-ou-egal/,fr,symbol,9.4,52.9,59.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,369,n/a,0,n/a,n/a,1.02,0,4.18,0,1.56,5,0,0,5,5,,1,0,7,8,,,23,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,no action,medium
/fr/symbol/symbole-inferieur-superieur/,fr,symbol,7.6,43.9,45.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,641,n/a,0,n/a,n/a,0,0,3.27,0,2.21,9,0,0,2,9,,0,0,16,17,,,18,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-infini/,fr,symbol,4.8,25.8,20,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,686,n/a,2,n/a,n/a,0,0,0,0.39,1.04,11,0,0,0,11,,0,1,15,24,,,0,EFR-F-001x11,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-interrobang/,fr,symbol,21.1,79.6,82.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,546,n/a,3.43,n/a,n/a,3.51,0,4.18,3.16,0.89,13,0,0,8,13,,0,1,9,14,,,23,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-khanda/,fr,symbol,3,11.8,6.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,775,n/a,0,n/a,n/a,0,0,0.36,1.11,0.69,14,0,0,6,14,,0,0,17,20,,,2,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-lambda/,fr,symbol,14.1,66.1,73.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,615,n/a,0,n/a,n/a,3.73,0,0.55,3.37,2.5,15,0,0,4,15,,0,0,10,15,,,3,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-lilith/,fr,symbol,8.1,47.5,50.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,702,n/a,0,n/a,n/a,1.47,0,3.27,0,1.09,6,0,0,4,6,,0,0,13,23,,,18,EFR-F-001x6,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-lion/,fr,symbol,6.1,33.9,33.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,705,n/a,0,n/a,n/a,2.97,0,0.36,0,1.09,5,0,0,2,5,,0,0,12,23,,,2,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-livre-sterling/,fr,symbol,5.5,29,25.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,576,n/a,0,n/a,n/a,0,0,3.27,0,0.66,8,0,0,1,8,,0,0,16,19,,,18,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-marque-deposee/,fr,symbol,1.2,2.7,0.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,553,n/a,0,n/a,n/a,0,0,0.18,0,0.69,7,0,0,1,7,,0,0,13,18,,,1,EFR-F-001x7,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-micro/,fr,symbol,7.3,43,44.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,681,n/a,0,n/a,n/a,0,0,3.27,0,1.97,7,0,0,9,7,,0,0,17,19,,,18,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-multiplication/,fr,symbol,3.7,14.9,8.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,742,n/a,0,n/a,n/a,0,0,0.18,1.88,0.57,15,0,0,9,15,,0,0,16,22,,,1,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-ohm/,fr,symbol,3.9,15.8,9.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,867,n/a,0,n/a,n/a,0,0,1.82,0.02,1,13,0,0,6,13,,0,0,21,25,,,10,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/fr/symbol/symbole-om/,fr,symbol,1.6,4.1,1.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,848,n/a,0,n/a,n/a,0,0,0.18,0,1,8,0,0,10,8,,0,0,20,25,,,1,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-omega/,fr,symbol,9.1,52.5,58.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,858,n/a,0,n/a,n/a,2.51,0,1.82,1.17,1.09,13,0,0,5,13,,0,0,15,23,,,10,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/fr/symbol/symbole-paix/,fr,symbol,6.3,35.7,36.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,590,n/a,0,n/a,n/a,0,0,2.36,1.32,0.83,11,0,0,2,11,,0,0,13,15,,,13,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-paragraphe/,fr,symbol,7.9,46.2,49.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,542,n/a,0,n/a,n/a,0,0,2.36,1.85,1.47,7,0,0,2,7,,0,0,12,17,,,13,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-pentagramme/,fr,symbol,11.6,59.7,69.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1097,n/a,0,n/a,n/a,7.23,0,0.36,0,0.76,16,0,0,1,16,,1,0,14,33,,,2,EFR-F-001x16,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-peso/,fr,symbol,26.1,86.9,91.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,575,n/a,0,n/a,n/a,9.56,0,4.18,3.35,1.67,14,0,0,6,14,,0,0,6,15,,,23,EFR-F-001x14,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-phi/,fr,symbol,24.7,83.7,87.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,519,n/a,0,n/a,n/a,10.36,0,4.18,1.54,1.67,10,0,0,5,10,,1,0,5,15,,,23,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-pi/,fr,symbol,9.9,55.2,61.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,722,n/a,0,n/a,n/a,0,0,1.82,4.16,1.14,8,0,0,0,8,,0,0,18,22,,,10,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/fr/symbol/symbole-pied-de-mouche/,fr,symbol,7.8,45.7,48.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,625,n/a,0,n/a,n/a,0,0,3.27,0.95,1.39,11,0,0,3,11,,0,0,13,18,,,18,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-pion/,fr,symbol,15.1,67.9,75.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,633,n/a,0,n/a,n/a,4.19,0,0.55,5.37,0.74,19,0,0,8,19,,0,0,10,17,,,3,EFR-F-001x19,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-pique/,fr,symbol,18.5,76,78.2,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,616,n/a,0,n/a,n/a,3.76,0,4.18,4.51,0.89,17,0,0,11,17,,0,0,10,14,,,23,EFR-F-001x17,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-plus-ou-moins/,fr,symbol,8.1,47.5,50.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,568,n/a,0,n/a,n/a,0,0,3.27,1.58,0.96,11,0,0,3,11,,0,0,16,13,,,18,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-poissons/,fr,symbol,7,40.7,42.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,680,n/a,0,n/a,n/a,2.34,0,1.64,0,1.09,6,0,0,3,6,,1,0,12,23,,,9,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-psi/,fr,symbol,24.9,84.6,89.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,604,n/a,0,n/a,n/a,13.37,0,0.55,2.35,1.67,13,0,0,4,13,,0,0,4,15,,,3,EFR-F-001x13,unknown,no performance overlay supplied,,monitor,low
/fr/symbol/symbole-racine-carree/,fr,symbol,15.3,68.3,76.4,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,564,n/a,3.2,n/a,n/a,0,0,3.27,2.89,1.67,13,0,0,5,13,,0,1,16,15,,,18,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-recyclage/,fr,symbol,8.4,49.3,52.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,645,n/a,0,n/a,n/a,0,0,3.27,1.55,1.25,5,0,0,2,5,,0,0,19,20,,,18,EFR-F-001x5,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-rial-omanais/,fr,symbol,26.9,88.2,93.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,552,n/a,0,n/a,n/a,10.94,0,4.18,1.78,2.5,11,0,0,15,11,,0,0,5,10,,,23,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-riyal-saoudien/,fr,symbol,27.4,89.1,94.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,584,n/a,0,n/a,n/a,13.15,0,4.18,0.78,1.66,10,0,0,16,10,,0,0,4,10,,,23,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-rouble/,fr,symbol,24.3,82.4,85.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,586,n/a,0,n/a,n/a,9.76,0,4.18,1.36,2.21,11,0,0,6,11,,0,0,6,17,,,23,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-roupie/,fr,symbol,5.2,27.1,22.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,561,n/a,0,n/a,n/a,0,0,2.36,0,1.39,7,0,0,1,7,,0,0,14,18,,,13,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-rufiyaa/,fr,symbol,14.1,66.1,73.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,954,n/a,0,n/a,n/a,8.46,0,0,0,1.67,14,0,0,19,14,,2,0,11,30,,,0,EFR-F-001x14,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-sagittaire/,fr,symbol,11.1,58.4,67.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,755,n/a,0,n/a,n/a,5.42,0,1.64,0,0.96,7,0,0,3,7,,0,0,11,26,,,9,EFR-F-001x7,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-scorpion/,fr,symbol,13.6,64.7,72.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,785,n/a,0,n/a,n/a,7.25,0,1.64,0,0.89,7,0,0,3,7,,0,0,10,28,,,9,EFR-F-001x7,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-sigma/,fr,symbol,9.4,52.9,59.1,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1143,n/a,0,n/a,n/a,5.12,0,0,0.87,0.78,18,0,0,2,18,,0,0,17,32,,,0,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-stop/,fr,symbol,8.9,50.7,54.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,539,n/a,0,n/a,n/a,0,0,3.27,1.86,1.32,7,0,0,3,7,,0,0,15,19,,,18,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 18 same-locale symbol pages,no action,medium
/fr/symbol/symbole-taureau/,fr,symbol,10.6,57.5,65.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,738,n/a,0,n/a,n/a,5.09,0,1.64,0,0.93,9,0,0,3,9,,0,0,11,27,,,9,EFR-F-001x9,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-theta/,fr,symbol,26.1,86.9,91.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,551,n/a,0,n/a,n/a,10.92,0,4.18,1.79,1.92,11,0,0,3,11,,1,0,5,13,,,23,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,monitor,low
/fr/symbol/symbole-tilde/,fr,symbol,8.9,50.7,54.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,534,n/a,0,n/a,n/a,1.26,0,4.18,0,0.97,7,0,0,34,7,,1,0,10,13,,,23,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,no action,medium
/fr/symbol/symbole-verseau/,fr,symbol,5.9,32.1,30.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,650,n/a,0,n/a,n/a,1.53,0,1.64,0,1.09,6,0,0,3,6,,0,0,12,23,,,9,EFR-F-001x6,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-vierge/,fr,symbol,8,46.6,50,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,752,n/a,0,n/a,n/a,4.03,0,0.36,0,1.39,5,0,0,2,5,,0,0,12,27,,,2,EFR-F-001x5,unknown,no performance overlay supplied,,no action,medium
/fr/symbol/symbole-won/,fr,symbol,5.9,32.1,30.9,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,604,n/a,0,n/a,n/a,0,0,2.36,1.16,0.69,11,0,0,5,11,,1,0,17,18,,,13,EFR-F-001x11,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-yen/,fr,symbol,6,33.5,32.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,512,n/a,0,n/a,n/a,0,0,2.36,0,1.92,7,0,0,2,7,,0,0,16,13,,,13,EFR-F-001x7,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/symbole-yin-yang/,fr,symbol,5.4,28.5,24.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,486,n/a,0,n/a,n/a,0,0,2.36,0.54,0.96,8,0,0,0,8,,0,0,11,13,,,13,EFR-F-001x8,unknown,no performance overlay supplied,template shared with 13 same-locale symbol pages,no action,medium
/fr/symbol/tete-de-mort/,fr,symbol,13.5,64.3,71.8,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,552,n/a,0,n/a,n/a,0,0,4.18,3.07,2.5,13,0,0,8,13,,0,0,14,15,,,23,EFR-F-001x13,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,no action,medium
/fr/symbol/tiret-bas/,fr,symbol,8.9,50.7,54.5,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,634,n/a,0,n/a,n/a,0,0,4.18,0.29,1.92,10,0,0,9,10,,0,0,13,13,,,23,EFR-F-001x10,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,no action,medium
/fr/symbol/tiret-cadratin/,fr,symbol,7.2,42.1,43.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,770,n/a,0,n/a,n/a,0,0,1.82,2.08,1.29,16,0,0,0,16,,0,0,23,29,,,10,EFR-F-001x16,unknown,no performance overlay supplied,template shared with 10 same-locale symbol pages,no action,medium
/fr/symbol/tiret-demi-cadratin/,fr,symbol,10.1,56.1,63.6,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,606,n/a,0,n/a,n/a,0,0,4.18,0,3.13,9,0,0,6,9,,0,0,14,12,,,23,EFR-F-001x9,unknown,no performance overlay supplied,template shared with 23 same-locale symbol pages,no action,medium
/fr/texte-barre/,fr,other,4.7,24.4,20,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,695,n/a,1.45,n/a,n/a,0,0,0.67,0.51,0.76,15,0,0,25,15,,1,1,4,33,,,1,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/fr/texte-courbe/,fr,other,29,91.4,90,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,282,n/a,0,n/a,n/a,17.22,0,0,1.39,2.27,7,0,0,4,7,,0,0,0,11,,,0,EFR-F-001x7,unknown,no performance overlay supplied,,editorial review,low
/fr/texte-en-gras/,fr,other,6.8,39.8,33.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,972,n/a,2.13,n/a,n/a,0,0,0,1.91,0.83,26,0,0,38,26,,0,2,6,45,,,0,EFR-F-001x26,unknown,no performance overlay supplied,,no action,medium
/fr/texte-invisible/,fr,other,0.6,0,0,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,853,n/a,0,n/a,n/a,0,0,0,0,0.43,15,0,0,34,15,,0,0,11,29,,,0,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/fr/texte-souligne/,fr,other,8,46.6,46.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,718,n/a,2.91,n/a,n/a,0,0,0.67,1.46,0.76,18,0,0,28,18,,0,2,4,33,,,1,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/fr/updates/unicode-18-date-de-sortie-confirmee/,fr,updates,11.5,58.8,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1329,n/a,0,n/a,n/a,6.15,0,n/a,0,0.77,13,0,0,33,13,,1,0,9,49,,,0,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
/fr/updates/unicode-18-nouveaux-emojis-vote/,fr,updates,14.2,67,,60,formulaicPhraseDensity genericIntroductions promotionalVagueness structuralTemplate,scored,1399,n/a,1.09,n/a,n/a,6.84,0,n/a,0,0.57,20,0,0,31,20,,0,1,9,44,,,0,EFR-F-001x20,unknown,no performance overlay supplied,,no action,medium
/fr/usecase/ecriture-bio/,fr,usecase,1.5,3.2,0,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1444,n/a,0.7,n/a,n/a,0,0,0,0,0.36,25,0,0,69,25,,1,1,9,69,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,no action,medium
/fr/usecase/ecriture-tatouage/,fr,usecase,21.1,79.6,83.3,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1034,n/a,0,n/a,n/a,12.92,0,0,1.75,0.5,25,0,0,3,25,,0,0,1,50,,,0,EFR-F-001x25,unknown,no performance overlay supplied,,monitor,low
/fr/usecase/guilde-free-fire/,fr,usecase,5.8,30.8,50,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,1255,n/a,0.84,n/a,n/a,2.86,0,0,0,0.44,15,0,0,29,15,,0,1,5,57,,,0,EFR-F-001x15,unknown,no performance overlay supplied,,no action,medium
/fr/usecase/,fr,usecase,11.9,61.1,58.3,67,formulaicPhraseDensity genericIntroductions promotionalVagueness rhythmRepetition,scored,325,n/a,0,n/a,n/a,0,0,0,8,n/a,8,0,0,11,8,,0,0,2,1,,,0,EFR-F-001x8,unknown,no performance overlay supplied,,no action,medium
/fr/usecase/nom-de-contact-aesthetic/,fr,usecase,4.7,24.4,41.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,857,n/a,1.45,n/a,n/a,0,0,0,0.82,1.14,18,0,0,14,18,,0,1,5,33,,,0,EFR-F-001x18,unknown,no performance overlay supplied,,no action,medium
/fr/usecase/nom-de-groupe/,fr,usecase,14,65.6,66.7,72,formulaicPhraseDensity genericIntroductions promotionalVagueness,scored,884,n/a,2.82,n/a,n/a,4.83,0,1.67,0,0.74,13,0,0,31,13,,6,2,3,34,,,1,EFR-F-001x13,unknown,no performance overlay supplied,,no action,medium
