mode,dpi,colour,style,width_mm,colour_after,width_after_mm,nominal_tone,g0_continuity,g0_peak_tone_median,raster_fidelity,rendered_wcag_cr,nominal_wcag_cr,tone_per_mm,pc1_continuity,pc1_peak_tone_median,pc2_continuity,pc2_peak_tone_median,pc3_continuity,pc3_peak_tone_median
OPACITY_GROUP_75,150,trace_grey,solid,0.18,#c4c4c4,0.18,0.173529,0,0.12975,0.747712,1.34536,1.49699,0.0299709,0,0.0602672,0,0.0595202,0,0.0603814
OPACITY_GROUP_75,150,trace_grey,solid,0.25,#c4c4c4,0.25,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0453457,0,0.0650336,0,0.0609196,0,0.0608604
OPACITY_GROUP_75,150,trace_grey,solid,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0593168,0,0.0699171,0,0.0597441,0,0.0590753
OPACITY_GROUP_75,150,trace_grey,solid,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0891913,0.00677201,0.0910036,0,0.0602847,0,0.0598593
OPACITY_GROUP_75,150,trace_grey,solid,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.125383,0.0485327,0.110625,0,0.058841,0,0.0588528
OPACITY_GROUP_75,150,trace_grey,dashed,0.05,#c4c4c4,0.05,0.173529,0,0.0389081,0.224216,1.09023,1.49699,0.00792175,0,0.0586855,0,0.0607513,0,0.0600438
OPACITY_GROUP_75,150,trace_grey,dashed,0.1,#c4c4c4,0.1,0.173529,0,0.0987313,0.56896,1.24807,1.49699,0.0180466,0,0.0588382,0,0.0599424,0,0.059357
OPACITY_GROUP_75,150,trace_grey,dashed,0.18,#c4c4c4,0.18,0.173529,0,0.132872,0.765703,1.35825,1.49699,0.0304995,0,0.0610458,0,0.057979,0,0.0606163
OPACITY_GROUP_75,150,trace_grey,dashed,0.25,#c4c4c4,0.25,0.173529,0,0.132872,0.765703,1.35825,1.49699,0.0449993,0,0.0614677,0,0.0582949,0,0.0593607
OPACITY_GROUP_75,150,trace_grey,dashed,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0598454,0,0.0706645,0,0.0601787,0,0.0597726
OPACITY_GROUP_75,150,trace_grey,dashed,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0811915,0.0117647,0.090175,0,0.0609467,0,0.0612984
OPACITY_GROUP_75,150,trace_grey,dashed,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.125787,0.04,0.105589,0,0.0592651,0,0.0616632
OPACITY_GROUP_75,300,black,solid,0.05,#1a1a1a,0.05,0.673529,1,0.1998,0.296646,1.60593,7.69228,0.0338328,0,0.0690891,0,0.0679934,0,0.0679186
OPACITY_GROUP_75,300,black,solid,0.1,#1a1a1a,0.1,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.0718244,0.99266,0.212171,0.000564653,0.0714449,0,0.0686205
OPACITY_GROUP_75,300,black,solid,0.18,#1a1a1a,0.18,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.129024,1,0.414618,1,0.247788,0.0604178,0.104888
OPACITY_GROUP_75,300,black,solid,0.25,#1a1a1a,0.25,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.171849,1,0.525882,1,0.373223,0.999435,0.2408
OPACITY_GROUP_75,300,black,solid,0.35,#1a1a1a,0.35,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.243298,1,0.644124,1,0.546902,1,0.444442
OPACITY_GROUP_75,300,black,solid,0.5,#1a1a1a,0.5,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.328823,1,0.71387,1,0.686681,1,0.633379
OPACITY_GROUP_75,300,black,solid,0.75,#1a1a1a,0.75,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.514797,1,0.748696,1,0.786172,1,0.8192
OPACITY_GROUP_75,300,black,dashed,0.05,#1a1a1a,0.05,0.673529,1,0.223806,0.332289,1.70812,7.69228,0.0335737,0,0.0682576,0,0.0675962,0,0.0681113
OPACITY_GROUP_75,300,black,dashed,0.1,#1a1a1a,0.1,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.0718244,0.987059,0.210774,0,0.0710837,0,0.067139
OPACITY_GROUP_75,300,black,dashed,0.18,#1a1a1a,0.18,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.114949,1,0.362033,0.96,0.196324,0,0.073343
OPACITY_GROUP_75,300,black,dashed,0.25,#1a1a1a,0.25,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.172148,1,0.527432,1,0.372846,0.998824,0.234705
OPACITY_GROUP_75,300,black,dashed,0.35,#1a1a1a,0.35,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.243598,1,0.64451,1,0.546791,1,0.44371
OPACITY_GROUP_75,300,black,dashed,0.5,#1a1a1a,0.5,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.343198,1,0.723828,1,0.70256,1,0.661531
OPACITY_GROUP_75,300,black,dashed,0.75,#1a1a1a,0.75,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.514797,1,0.748664,1,0.785628,1,0.813856
OPACITY_GROUP_75,300,guide_grey,solid,0.05,#9e9e9e,0.05,0.285294,0,0.105498,0.369786,1.27146,2.02787,0.0145649,0,0.0677143,0.000564653,0.0678838,0,0.067977
OPACITY_GROUP_75,300,guide_grey,solid,0.1,#9e9e9e,0.1,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0301232,0,0.068483,0,0.0681815,0,0.067998
OPACITY_GROUP_75,300,guide_grey,solid,0.18,#9e9e9e,0.18,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0483703,0.00903444,0.0907422,0,0.06785,0,0.0681803
OPACITY_GROUP_75,300,guide_grey,solid,0.25,#9e9e9e,0.25,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0664964,0.326369,0.139676,0,0.0682502,0,0.0684334
OPACITY_GROUP_75,300,guide_grey,solid,0.35,#9e9e9e,0.35,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0968696,0.988142,0.199336,0.00282326,0.0779999,0,0.0679765
OPACITY_GROUP_75,300,guide_grey,solid,0.5,#9e9e9e,0.5,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.14474,1,0.245037,0.429136,0.146264,0,0.0681336
OPACITY_GROUP_75,300,guide_grey,solid,0.75,#9e9e9e,0.75,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.211234,1,0.261847,0.961604,0.184378,0.00451722,0.0854469
OPACITY_GROUP_75,300,guide_grey,dashed,0.05,#9e9e9e,0.05,0.285294,0,0.113679,0.398463,1.29546,2.02787,0.013919,0,0.0682167,0,0.0686555,0,0.0677504
OPACITY_GROUP_75,300,guide_grey,dashed,0.1,#9e9e9e,0.1,0.285294,1,0.21481,0.752941,1.67309,2.02787,0.0241871,0,0.0679751,0,0.0676312,0,0.0678384
OPACITY_GROUP_75,300,guide_grey,dashed,0.18,#9e9e9e,0.18,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0545604,0.0635294,0.108398,0,0.068829,0,0.067444
OPACITY_GROUP_75,300,guide_grey,dashed,0.25,#9e9e9e,0.25,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0727463,0.562353,0.153431,0,0.0681536,0,0.0672595
OPACITY_GROUP_75,300,guide_grey,dashed,0.35,#9e9e9e,0.35,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0968696,0.988235,0.197675,0.00235294,0.0784814,0,0.0681911
OPACITY_GROUP_75,300,guide_grey,dashed,0.5,#9e9e9e,0.5,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.138804,1,0.241253,0.28,0.13737,0,0.0686637
OPACITY_GROUP_75,300,guide_grey,dashed,0.75,#9e9e9e,0.75,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.211174,1,0.263765,0.947059,0.183283,0.00705882,0.0848231
OPACITY_GROUP_75,300,trace_grey,solid,0.05,#c4c4c4,0.05,0.173529,0,0.0780316,0.449674,1.19214,1.49699,0.00894258,0,0.0679229,0,0.0678911,0,0.0677853
OPACITY_GROUP_75,300,trace_grey,solid,0.1,#c4c4c4,0.1,0.173529,0,0.12975,0.747712,1.34536,1.49699,0.0186104,0,0.0682442,0,0.068216,0,0.0674759
OPACITY_GROUP_75,300,trace_grey,solid,0.18,#c4c4c4,0.18,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0332833,0,0.0684165,0,0.0678325,0,0.0684424
OPACITY_GROUP_75,300,trace_grey,solid,0.25,#c4c4c4,0.25,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0445957,0,0.0723974,0,0.0678565,0,0.0681109
OPACITY_GROUP_75,300,trace_grey,solid,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0626292,0.00621118,0.0887118,0,0.0682823,0,0.0685107
OPACITY_GROUP_75,300,trace_grey,solid,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0843503,0.0367024,0.107632,0,0.0678137,0,0.0675426
OPACITY_GROUP_75,300,trace_grey,solid,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.132369,0.107849,0.12459,0,0.0690512,0,0.0675806
OPACITY_GROUP_75,300,trace_grey,dashed,0.05,#c4c4c4,0.05,0.173529,0,0.0858132,0.494517,1.21409,1.49699,0.00860143,0,0.0679899,0,0.0677629,0,0.0675544
OPACITY_GROUP_75,300,trace_grey,dashed,0.1,#c4c4c4,0.1,0.173529,0,0.132872,0.765703,1.35825,1.49699,0.0188747,0,0.0691725,0,0.0670533,0,0.0681407
OPACITY_GROUP_75,300,trace_grey,dashed,0.18,#c4c4c4,0.18,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0299227,0,0.0685,0,0.0675459,0,0.0687451
OPACITY_GROUP_75,300,trace_grey,dashed,0.25,#c4c4c4,0.25,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0445957,0,0.0723383,0,0.0673987,0,0.0690573
OPACITY_GROUP_75,300,trace_grey,dashed,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0628936,0.00352941,0.0880806,0,0.0679954,0,0.0685737
OPACITY_GROUP_75,300,trace_grey,dashed,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0886145,0.0494118,0.109052,0,0.0668512,0,0.0692146
OPACITY_GROUP_75,300,trace_grey,dashed,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.129008,0.121176,0.124952,0,0.0672485,0,0.0683525
OPACITY_GROUP_75,600,black,solid,0.05,#1a1a1a,0.05,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.0285998,0,0.0761937,0,0.0757961,0,0.0754208
OPACITY_GROUP_75,600,black,solid,0.1,#1a1a1a,0.1,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.0644495,0.977985,0.192151,0,0.07545,0,0.0755951
OPACITY_GROUP_75,600,black,solid,0.18,#1a1a1a,0.18,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.121712,1,0.416788,1,0.241102,0.0127011,0.0961201
OPACITY_GROUP_75,600,black,solid,0.25,#1a1a1a,0.25,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.171599,1,0.557494,1,0.400369,1,0.263025
OPACITY_GROUP_75,600,black,solid,0.35,#1a1a1a,0.35,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.236111,1,0.66292,1,0.557339,1,0.449893
OPACITY_GROUP_75,600,black,solid,0.5,#1a1a1a,0.5,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.336348,1,0.729486,1,0.706779,1,0.659457
OPACITY_GROUP_75,600,black,solid,0.75,#1a1a1a,0.75,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.507947,1,0.759429,1,0.794081,1,0.826949
OPACITY_GROUP_75,600,black,dashed,0.05,#1a1a1a,0.05,0.673529,1,0.509343,0.756229,4.11638,7.69228,0.0288746,0,0.0757203,0,0.0758516,0,0.0757561
OPACITY_GROUP_75,600,black,dashed,0.1,#1a1a1a,0.1,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.0718244,1,0.224855,0.000587889,0.0783072,0,0.0751021
OPACITY_GROUP_75,600,black,dashed,0.18,#1a1a1a,0.18,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.121712,1,0.414937,1,0.239029,0.0152851,0.0947356
OPACITY_GROUP_75,600,black,dashed,0.25,#1a1a1a,0.25,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.164749,1,0.534602,1,0.376225,1,0.236078
OPACITY_GROUP_75,600,black,dashed,0.35,#1a1a1a,0.35,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.236198,1,0.660008,1,0.555381,1,0.446335
OPACITY_GROUP_75,600,black,dashed,0.5,#1a1a1a,0.5,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.336348,1,0.729901,1,0.705315,1,0.656167
OPACITY_GROUP_75,600,black,dashed,0.75,#1a1a1a,0.75,0.673529,1,0.675586,1.00305,7.69228,7.69228,0.507759,1,0.759307,1,0.794536,1,0.824276
OPACITY_GROUP_75,600,guide_grey,solid,0.05,#9e9e9e,0.05,0.285294,1,0.215517,0.755421,1.67309,2.02787,0.0152485,0,0.0756728,0,0.0757957,0,0.0760577
OPACITY_GROUP_75,600,guide_grey,solid,0.1,#9e9e9e,0.1,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0302482,0,0.076418,0,0.0759812,0,0.0754296
OPACITY_GROUP_75,600,guide_grey,solid,0.18,#9e9e9e,0.18,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0514335,0.0688682,0.114672,0.000282247,0.0761082,0,0.0757684
OPACITY_GROUP_75,600,guide_grey,solid,0.25,#9e9e9e,0.25,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0694332,0.775049,0.166166,0,0.0754922,0,0.0751805
OPACITY_GROUP_75,600,guide_grey,solid,0.35,#9e9e9e,0.35,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0994933,1,0.221416,0.0101609,0.0946314,0,0.0755726
OPACITY_GROUP_75,600,guide_grey,solid,0.5,#9e9e9e,0.5,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.14474,1,0.256646,0.64945,0.157693,0,0.0760387
OPACITY_GROUP_75,600,guide_grey,solid,0.75,#9e9e9e,0.75,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.214172,1,0.273537,0.99746,0.195925,0.0084674,0.0965791
OPACITY_GROUP_75,600,guide_grey,dashed,0.05,#9e9e9e,0.05,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0150616,0,0.0749707,0,0.0757008,0,0.0760464
OPACITY_GROUP_75,600,guide_grey,dashed,0.1,#9e9e9e,0.1,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0272802,0,0.0758291,0,0.0744497,0,0.0752531
OPACITY_GROUP_75,600,guide_grey,dashed,0.18,#9e9e9e,0.18,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0512466,0.0787772,0.116476,0,0.0760449,0,0.0752447
OPACITY_GROUP_75,600,guide_grey,dashed,0.25,#9e9e9e,0.25,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.07237,0.893004,0.176518,0,0.0755959,0,0.0751758
OPACITY_GROUP_75,600,guide_grey,dashed,0.35,#9e9e9e,0.35,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.0994933,1,0.22332,0.0135215,0.0945596,0,0.0751724
OPACITY_GROUP_75,600,guide_grey,dashed,0.5,#9e9e9e,0.5,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.141803,1,0.25452,0.54321,0.152429,0,0.0755705
OPACITY_GROUP_75,600,guide_grey,dashed,0.75,#9e9e9e,0.75,0.285294,1,0.284921,0.998693,2.02787,2.02787,0.211048,1,0.272933,0.997648,0.19439,0.00529101,0.0951332
OPACITY_GROUP_75,600,trace_grey,solid,0.05,#c4c4c4,0.05,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.00933645,0,0.0756756,0,0.0757769,0,0.0755497
OPACITY_GROUP_75,600,trace_grey,solid,0.1,#c4c4c4,0.1,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0166729,0,0.0755726,0,0.0755197,0,0.0755099
OPACITY_GROUP_75,600,trace_grey,solid,0.18,#c4c4c4,0.18,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0313459,0,0.0761586,0,0.076013,0,0.075874
OPACITY_GROUP_75,600,trace_grey,solid,0.25,#c4c4c4,0.25,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0441751,0.000282247,0.0815041,0,0.0754133,0,0.0759231
OPACITY_GROUP_75,600,trace_grey,solid,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0606605,0.0118544,0.0992279,0,0.0757865,0,0.0753118
OPACITY_GROUP_75,600,trace_grey,solid,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0865136,0.0790291,0.120873,0,0.0754063,0,0.0760749
OPACITY_GROUP_75,600,trace_grey,solid,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.130213,0.215636,0.136038,0,0.0755657,0,0.0757983
OPACITY_GROUP_75,600,trace_grey,dashed,0.05,#c4c4c4,0.05,0.173529,0,0.0900577,0.518976,1.22527,1.49699,0.00762488,0,0.0752784,0,0.0751517,0,0.0751851
OPACITY_GROUP_75,600,trace_grey,dashed,0.1,#c4c4c4,0.1,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0166729,0,0.0756739,0,0.0762563,0.000587889,0.075345
OPACITY_GROUP_75,600,trace_grey,dashed,0.18,#c4c4c4,0.18,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0314468,0,0.0756501,0,0.0760173,0,0.0759955
OPACITY_GROUP_75,600,trace_grey,dashed,0.25,#c4c4c4,0.25,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0443073,0.000587889,0.0815876,0,0.0758778,0,0.0754713
OPACITY_GROUP_75,600,trace_grey,dashed,0.35,#c4c4c4,0.35,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0625042,0.0217519,0.103043,0,0.0753202,0,0.0743741
OPACITY_GROUP_75,600,trace_grey,dashed,0.5,#c4c4c4,0.5,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.0863261,0.074662,0.121426,0,0.0755755,0,0.0754247
OPACITY_GROUP_75,600,trace_grey,dashed,0.75,#c4c4c4,0.75,0.173529,1,0.173303,0.998693,1.49699,1.49699,0.130345,0.209877,0.135542,0,0.0755012,0,0.0750601
OPACITY_GROUP_60,150,black,solid,0.05,#1a1a1a,0.05,0.538824,0,0.0784929,0.145675,1.19214,4.54222,0.0265829,0,0.0585786,0,0.0592837,0,0.0592497
OPACITY_GROUP_60,150,black,solid,0.1,#1a1a1a,0.1,0.538824,1,0.227359,0.421954,1.72601,4.54222,0.0537986,0.0158014,0.0873435,0,0.0594257,0,0.0593345
OPACITY_GROUP_60,150,black,solid,0.18,#1a1a1a,0.18,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.0916392,1,0.330841,0.604966,0.159264,0,0.0619071
OPACITY_GROUP_60,150,black,solid,0.25,#1a1a1a,0.25,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.114894,1,0.359258,0.933409,0.201627,0.00225734,0.0704307
OPACITY_GROUP_60,150,black,solid,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.183174,1,0.438882,1,0.331086,0.954853,0.212494
OPACITY_GROUP_60,150,black,solid,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.276319,1,0.513505,1,0.455003,1,0.3822
OPACITY_GROUP_60,150,black,solid,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.413077,1,0.566785,1,0.564057,1,0.547902
OPACITY_GROUP_60,150,black,dashed,0.05,#1a1a1a,0.05,0.538824,0,0.149204,0.276907,1.41153,4.54222,0.0259293,0,0.0598975,0,0.059827,0,0.0591616
OPACITY_GROUP_60,150,black,dashed,0.1,#1a1a1a,0.1,0.538824,1,0.259331,0.481291,1.87875,4.54222,0.0538716,0.0705882,0.107926,0,0.0594759,0,0.0589818
OPACITY_GROUP_60,150,black,dashed,0.18,#1a1a1a,0.18,0.538824,1,0.408535,0.758198,2.92098,4.54222,0.115699,1,0.271465,0.449412,0.145396,0,0.0611154
OPACITY_GROUP_60,150,black,dashed,0.25,#1a1a1a,0.25,0.538824,1,0.408535,0.758198,2.92098,4.54222,0.138357,1,0.318052,0.983529,0.206918,0.0517647,0.0958538
OPACITY_GROUP_60,150,black,dashed,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.184073,1,0.440921,1,0.334439,0.948235,0.214396
OPACITY_GROUP_60,150,black,dashed,0.5,#1a1a1a,0.5,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.274918,1,0.54894,1,0.515642,1,0.447619
OPACITY_GROUP_60,150,black,dashed,0.75,#1a1a1a,0.75,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.413077,1,0.565237,1,0.562116,1,0.545877
OPACITY_GROUP_60,150,guide_grey,solid,0.05,#9e9e9e,0.05,0.228235,0,0.0354325,0.155246,1.08071,1.72601,0.0106509,0,0.0588983,0,0.0593407,0,0.0593731
OPACITY_GROUP_60,150,guide_grey,solid,0.1,#9e9e9e,0.1,0.228235,0,0.0865206,0.379085,1.21409,1.72601,0.0226429,0,0.0596067,0,0.0598063,0,0.0597838
OPACITY_GROUP_60,150,guide_grey,solid,0.18,#9e9e9e,0.18,0.228235,1,0.228235,1,1.72601,1.72601,0.0479498,0.003386,0.0826105,0,0.0586674,0,0.0605536
OPACITY_GROUP_60,150,guide_grey,solid,0.25,#9e9e9e,0.25,0.228235,1,0.228235,1,1.72601,1.72601,0.0572517,0.0146727,0.0897605,0,0.0595502,0,0.0594261
OPACITY_GROUP_60,150,guide_grey,solid,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.0770431,0.104966,0.115932,0,0.0597835,0,0.0586326
OPACITY_GROUP_60,150,guide_grey,solid,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.116998,0.547404,0.153334,0,0.0637207,0,0.0600549
OPACITY_GROUP_60,150,guide_grey,solid,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.174443,0.926637,0.179614,0.013544,0.089607,0,0.0601907
OPACITY_GROUP_60,150,guide_grey,dashed,0.05,#9e9e9e,0.05,0.228235,0,0.062745,0.274914,1.14986,1.72601,0.0119477,0,0.0603064,0,0.0588763,0,0.0596715
OPACITY_GROUP_60,150,guide_grey,dashed,0.1,#9e9e9e,0.1,0.228235,0,0.117555,0.51506,1.30769,1.72601,0.0225622,0,0.0607338,0,0.0595053,0,0.0609766
OPACITY_GROUP_60,150,guide_grey,dashed,0.18,#9e9e9e,0.18,0.228235,1,0.173318,0.759383,1.49699,1.72601,0.0386505,0,0.0622517,0,0.0590025,0,0.0604817
OPACITY_GROUP_60,150,guide_grey,dashed,0.25,#9e9e9e,0.25,0.228235,1,0.173318,0.759383,1.49699,1.72601,0.058697,0.00235294,0.0787256,0,0.0601965,0,0.059771
OPACITY_GROUP_60,150,guide_grey,dashed,0.35,#9e9e9e,0.35,0.228235,1,0.228235,1,1.72601,1.72601,0.0772983,0.134118,0.112533,0,0.059073,0,0.0596933
OPACITY_GROUP_60,150,guide_grey,dashed,0.5,#9e9e9e,0.5,0.228235,1,0.228235,1,1.72601,1.72601,0.115944,0.752941,0.165071,0.00235294,0.0711523,0,0.0605882
OPACITY_GROUP_60,150,guide_grey,dashed,0.75,#9e9e9e,0.75,0.228235,1,0.228235,1,1.72601,1.72601,0.165143,0.851765,0.172515,0.0141176,0.0814632,0,0.0588583
OPACITY_GROUP_60,150,trace_grey,solid,0.05,#c4c4c4,0.05,0.138824,0,0.0236678,0.170488,1.05284,1.37131,0.00667437,0,0.059597,0,0.0590736,0,0.0582192
OPACITY_GROUP_60,150,trace_grey,solid,0.1,#c4c4c4,0.1,0.138824,0,0.0470588,0.338983,1.10962,1.37131,0.0139425,0,0.0592964,0,0.0590727,0,0.0592754
OPACITY_GROUP_60,150,trace_grey,solid,0.18,#c4c4c4,0.18,0.138824,0,0.101684,0.732469,1.25969,1.37131,0.0231559,0,0.0602672,0,0.0595202,0,0.0603814
OPACITY_GROUP_60,150,trace_grey,solid,0.25,#c4c4c4,0.25,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0357807,0,0.0607501,0,0.0609196,0,0.0608604
OPACITY_GROUP_60,150,trace_grey,solid,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0470618,0,0.060851,0,0.0597441,0,0.0590753
OPACITY_GROUP_60,150,trace_grey,solid,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.073077,0,0.0671759,0,0.0602847,0,0.0598593
OPACITY_GROUP_60,150,trace_grey,solid,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.101561,0.00112867,0.0755996,0,0.0587096,0,0.0588528
OPACITY_GROUP_60,150,trace_grey,dashed,0.05,#c4c4c4,0.05,0.138824,0,0.0352787,0.254127,1.08071,1.37131,0.00664573,0,0.0586855,0,0.0607513,0,0.0600438
OPACITY_GROUP_60,150,trace_grey,dashed,0.1,#c4c4c4,0.1,0.138824,0,0.0780316,0.562092,1.19214,1.37131,0.01388,0,0.0588382,0,0.0599424,0,0.059357
OPACITY_GROUP_60,150,trace_grey,dashed,0.18,#c4c4c4,0.18,0.138824,0,0.106113,0.764373,1.27146,1.37131,0.0239059,0,0.0610458,0,0.057979,0,0.0606163
OPACITY_GROUP_60,150,trace_grey,dashed,0.25,#c4c4c4,0.25,0.138824,0,0.106113,0.764373,1.27146,1.37131,0.0359369,0,0.0604975,0,0.0582949,0,0.0593607
OPACITY_GROUP_60,150,trace_grey,dashed,0.35,#c4c4c4,0.35,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0478118,0,0.0606202,0,0.0601787,0,0.0597726
OPACITY_GROUP_60,150,trace_grey,dashed,0.5,#c4c4c4,0.5,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.0657802,0,0.0650843,0,0.0609467,0,0.0612984
OPACITY_GROUP_60,150,trace_grey,dashed,0.75,#c4c4c4,0.75,0.138824,0,0.141176,1.01695,1.38454,1.37131,0.102319,0.00235294,0.0727845,0,0.0590791,0,0.0616632
OPACITY_GROUP_60,300,black,solid,0.05,#1a1a1a,0.05,0.538824,1,0.160554,0.297971,1.4534,4.54222,0.0271871,0,0.0677879,0,0.0679934,0,0.0679186
OPACITY_GROUP_60,300,black,solid,0.1,#1a1a1a,0.1,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.057447,0.435912,0.145764,0,0.0688596,0,0.0686205
OPACITY_GROUP_60,300,black,solid,0.18,#1a1a1a,0.18,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.103267,1,0.309284,0.475438,0.14876,0,0.0678312
OPACITY_GROUP_60,300,black,solid,0.25,#1a1a1a,0.25,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.137407,1,0.396409,1,0.246232,0.0575946,0.109455
OPACITY_GROUP_60,300,black,solid,0.35,#1a1a1a,0.35,0.538824,1,0.541176,1.00437,4.60752,4.54222,0.194859,1,0.49237,1,0.384081,1,0.265534
